video_id,likes,dislikes,comment_count,thumbnail_link
VYOjWnS4cMY,3885070,241386,414109,https://i.ytimg.com/vi/VYOjWnS4cMY/default.jpg
LFxjwBfFIiY,60910,234,5735,https://i.ytimg.com/vi/LFxjwBfFIiY/default.jpg
VQhjbCxOxdo,76341,2058,3044,https://i.ytimg.com/vi/VQhjbCxOxdo/default.jpg
PfLCyR6Efvw,76341,2058,3044,https://i.ytimg.com/vi/PfLCyR6Efvw/default.jpg
FRjOSmc01-M,118830,1748,3043,https://i.ytimg.com/vi/FRjOSmc01-M/default.jpg
Cyf1eXYE9Bw,21488,212,1205,https://i.ytimg.com/vi/Cyf1eXYE9Bw/default.jpg
Uy5ATBR15yw,7023,191,3388,https://i.ytimg.com/vi/Uy5ATBR15yw/default.jpg
rKH3G023Xfw,4387,1717,2297,https://i.ytimg.com/vi/rKH3G023Xfw/default.jpg
th2lhZ7VeVk,8509,494,1155,https://i.ytimg.com/vi/th2lhZ7VeVk/default.jpg
137EH-5jNLI,22164,371,859,https://i.ytimg.com/vi/137EH-5jNLI/default.jpg
F_thvMnIxEM,13813,529,1648,https://i.ytimg.com/vi/F_thvMnIxEM/default.jpg
1ce456Nnkt8,74827,1827,8669,https://i.ytimg.com/vi/1ce456Nnkt8/default.jpg
0JcNT6jYGwI,15215,187,2409,https://i.ytimg.com/vi/0JcNT6jYGwI/default.jpg
UtuUGoN6HPo,2776,653,1091,https://i.ytimg.com/vi/UtuUGoN6HPo/default.jpg
aixso4N2vhI,2847,512,1694,https://i.ytimg.com/vi/aixso4N2vhI/default.jpg
KUUjtUP2CrE,46924,2414,2729,https://i.ytimg.com/vi/KUUjtUP2CrE/default.jpg
Wpm07-BGJnE,813978,87980,91951,https://i.ytimg.com/vi/Wpm07-BGJnE/default.jpg
JwivtxQEmc8,5240,597,357,https://i.ytimg.com/vi/JwivtxQEmc8/default.jpg
Zv7mc3TygO4,309006,69948,111765,https://i.ytimg.com/vi/Zv7mc3TygO4/default.jpg
5DpvCOebmo4,3809,134,417,https://i.ytimg.com/vi/5DpvCOebmo4/default.jpg
P3iLo_JI9oY,235979,9846,14428,https://i.ytimg.com/vi/P3iLo_JI9oY/default.jpg
oWw1BcFhk-k,413006,8779,19473,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg
vjI4Alon-3Q,756840,52530,41992,https://i.ytimg.com/vi/vjI4Alon-3Q/default.jpg
5GHXEGz3PJg,144512,2837,5360,https://i.ytimg.com/vi/5GHXEGz3PJg/default.jpg
CX11yw6YL1w,452142,11352,29662,https://i.ytimg.com/vi/CX11yw6YL1w/default.jpg
dARAN1z2KqY,294246,7899,30628,https://i.ytimg.com/vi/dARAN1z2KqY/default.jpg
urkiePoszu4,5188,196,487,https://i.ytimg.com/vi/urkiePoszu4/default.jpg
31OMf1H5Rk0,578510,28082,28391,https://i.ytimg.com/vi/31OMf1H5Rk0/default.jpg
tJfDBSWYqU8,33522,13392,10036,https://i.ytimg.com/vi/tJfDBSWYqU8/default.jpg
tcaw6lzYt1Q,274513,5980,14140,https://i.ytimg.com/vi/tcaw6lzYt1Q/default.jpg
rxmtHVSVjdo,275740,6487,16589,https://i.ytimg.com/vi/rxmtHVSVjdo/default.jpg
RECFTvCXhPk,32408,4111,0,https://i.ytimg.com/vi/RECFTvCXhPk/default.jpg
MQIvV800Atk,6939,990,1288,https://i.ytimg.com/vi/MQIvV800Atk/default.jpg
1Aoc-cd9eYs,6939,990,1288,https://i.ytimg.com/vi/1Aoc-cd9eYs/default.jpg
tsp7IOr7Q9A,688987,92920,68884,https://i.ytimg.com/vi/tsp7IOr7Q9A/default.jpg
exdrZa-k0GY,11198,321,2611,https://i.ytimg.com/vi/exdrZa-k0GY/default.jpg
UUkn-enk2RU,442059,9187,31834,https://i.ytimg.com/vi/UUkn-enk2RU/default.jpg
aHUmy5PvPjQ,84389,1405,6733,https://i.ytimg.com/vi/aHUmy5PvPjQ/default.jpg
zxwfDlhJIpw,165554,19346,48248,https://i.ytimg.com/vi/zxwfDlhJIpw/default.jpg
OAGfx7eB3gA,102467,2608,9261,https://i.ytimg.com/vi/OAGfx7eB3gA/default.jpg
jy-eDZkhljg,12473,870,2167,https://i.ytimg.com/vi/jy-eDZkhljg/default.jpg
EbSOKsFHwU8,154484,1369,7187,https://i.ytimg.com/vi/EbSOKsFHwU8/default.jpg
Uk44LId1RIc,58047,264,2993,https://i.ytimg.com/vi/Uk44LId1RIc/default.jpg
9mQk7Evt6Vs,351359,8341,28774,https://i.ytimg.com/vi/9mQk7Evt6Vs/default.jpg
dIjms29rFA0,9797,256,586,https://i.ytimg.com/vi/dIjms29rFA0/default.jpg
qOioqgPyCwE,12919,634,1000,https://i.ytimg.com/vi/qOioqgPyCwE/default.jpg
WapBwuNtUzQ,265055,45896,66554,https://i.ytimg.com/vi/WapBwuNtUzQ/default.jpg
zvb2kBii-OU,81762,2382,638,https://i.ytimg.com/vi/zvb2kBii-OU/default.jpg
PcuRZ3WACBU,16868,192,547,https://i.ytimg.com/vi/PcuRZ3WACBU/default.jpg
L8IYPnnsYJw,28879,8017,12962,https://i.ytimg.com/vi/L8IYPnnsYJw/default.jpg
iWZmdoY1aTE,1402401,34090,67820,https://i.ytimg.com/vi/iWZmdoY1aTE/default.jpg
NukmFF__G-g,506277,31260,51961,https://i.ytimg.com/vi/NukmFF__G-g/default.jpg
Zg165-mZ7x8,160533,6411,13420,https://i.ytimg.com/vi/Zg165-mZ7x8/default.jpg
NZ74oFctP_g,241469,10108,40329,https://i.ytimg.com/vi/NZ74oFctP_g/default.jpg
Ck4xHocysLw,738248,37054,24208,https://i.ytimg.com/vi/Ck4xHocysLw/default.jpg
6YNZlXfW6Ho,330166,10564,11870,https://i.ytimg.com/vi/6YNZlXfW6Ho/default.jpg
u_C4onVrr8U,136322,2602,4787,https://i.ytimg.com/vi/u_C4onVrr8U/default.jpg
T1-k7VYwsHg,94680,2237,11996,https://i.ytimg.com/vi/T1-k7VYwsHg/default.jpg
MTstD7FHcBw,9615,2959,3286,https://i.ytimg.com/vi/MTstD7FHcBw/default.jpg
36tggrpRoTI,1393114,17377,71651,https://i.ytimg.com/vi/36tggrpRoTI/default.jpg
uRP4nAGMYCY,115833,1339,16186,https://i.ytimg.com/vi/uRP4nAGMYCY/default.jpg
y06RDyNXqbM,160961,11531,11432,https://i.ytimg.com/vi/y06RDyNXqbM/default.jpg
e1YqueG2gtQ,24710,1031,1440,https://i.ytimg.com/vi/e1YqueG2gtQ/default.jpg
s12qaVEyW14,51987,2348,9085,https://i.ytimg.com/vi/s12qaVEyW14/default.jpg
9S9O2T1B6xE,63575,1126,17872,https://i.ytimg.com/vi/9S9O2T1B6xE/default.jpg
p1DAEZNyJ8E,65565,1204,6056,https://i.ytimg.com/vi/p1DAEZNyJ8E/default.jpg
T4FAg5A4wQk,247468,2435,17322,https://i.ytimg.com/vi/T4FAg5A4wQk/default.jpg
uovntV3ZMDc,69494,1378,3707,https://i.ytimg.com/vi/uovntV3ZMDc/default.jpg
bZs2ImrTg5w,151114,1186,7418,https://i.ytimg.com/vi/bZs2ImrTg5w/default.jpg
DdLYSziSXII,404225,21130,36710,https://i.ytimg.com/vi/DdLYSziSXII/default.jpg
m2i_SLAQPpU,21166,138,630,https://i.ytimg.com/vi/m2i_SLAQPpU/default.jpg
ffxKSjUwKdU,3205007,137821,247821,https://i.ytimg.com/vi/ffxKSjUwKdU/default.jpg
vUTI4bPdlgE,661350,39093,50199,https://i.ytimg.com/vi/vUTI4bPdlgE/default.jpg
f5I79eakR8E,120398,1954,5460,https://i.ytimg.com/vi/f5I79eakR8E/default.jpg
zEf423kYfqk,1493672,126045,87499,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg
iPf_ifCKftc,61142,2132,2015,https://i.ytimg.com/vi/iPf_ifCKftc/default.jpg
tlILlcCE8Sc,337166,6415,9297,https://i.ytimg.com/vi/tlILlcCE8Sc/default.jpg
fNVUTgd4pio,66186,3494,4610,https://i.ytimg.com/vi/fNVUTgd4pio/default.jpg
Yg83DR3qIPM,17506,701,1302,https://i.ytimg.com/vi/Yg83DR3qIPM/default.jpg
86sFN_2kw5k,163400,4146,8469,https://i.ytimg.com/vi/86sFN_2kw5k/default.jpg
oR_e9y-bka0,56204,1180,5249,https://i.ytimg.com/vi/oR_e9y-bka0/default.jpg
M84oouivF7k,34803,593,1399,https://i.ytimg.com/vi/M84oouivF7k/default.jpg
MctZLEYlU4s,246785,1542,30694,https://i.ytimg.com/vi/MctZLEYlU4s/default.jpg
D2mjQP8cmYA,2462,169,284,https://i.ytimg.com/vi/D2mjQP8cmYA/default.jpg
DX5_o-mumvE,40434,2201,6463,https://i.ytimg.com/vi/DX5_o-mumvE/default.jpg
SCq8n_hOcN8,411537,36006,36559,https://i.ytimg.com/vi/SCq8n_hOcN8/default.jpg
r03V9OEJlgg,25149,2501,5159,https://i.ytimg.com/vi/r03V9OEJlgg/default.jpg
M4ZoCHID9GI,1480560,43348,56735,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg
i5qOzqD9Rms,341211,13962,29878,https://i.ytimg.com/vi/i5qOzqD9Rms/default.jpg
JwAnH6PLimo,220092,9806,9563,https://i.ytimg.com/vi/JwAnH6PLimo/default.jpg
J-dv_DcDD_A,1419784,37291,89425,https://i.ytimg.com/vi/J-dv_DcDD_A/default.jpg
C_ijc7A5oAc,126985,7161,18132,https://i.ytimg.com/vi/C_ijc7A5oAc/default.jpg
3TCcDE4fi4Y,75174,3762,3650,https://i.ytimg.com/vi/3TCcDE4fi4Y/default.jpg
op4B9sNGi0k,645657,16453,27360,https://i.ytimg.com/vi/op4B9sNGi0k/default.jpg
p6E9R9qv1No,343875,21224,45346,https://i.ytimg.com/vi/p6E9R9qv1No/default.jpg
sn3Ct2_L4OA,52828,1789,4171,https://i.ytimg.com/vi/sn3Ct2_L4OA/default.jpg
9jI-z9QN6g8,2581961,166549,113564,https://i.ytimg.com/vi/9jI-z9QN6g8/default.jpg
ZbB4SYJNuTo,1006918,16389,126652,https://i.ytimg.com/vi/ZbB4SYJNuTo/default.jpg
H-WEhug-up8,48778,1822,3895,https://i.ytimg.com/vi/H-WEhug-up8/default.jpg
7C2z4GqqS5E,3880074,72707,692311,https://i.ytimg.com/vi/7C2z4GqqS5E/default.jpg
6SuMbFuKDf8,203108,8837,24532,https://i.ytimg.com/vi/6SuMbFuKDf8/default.jpg
XiHiW4N7-bo,146456,4273,10799,https://i.ytimg.com/vi/XiHiW4N7-bo/default.jpg
iaL3EEWspLo,10247,1663,3733,https://i.ytimg.com/vi/iaL3EEWspLo/default.jpg
rDl3gAJpm_4,87673,1579,5020,https://i.ytimg.com/vi/rDl3gAJpm_4/default.jpg
pcJo0tIWybY,90016,702,8081,https://i.ytimg.com/vi/pcJo0tIWybY/default.jpg
gsKjJRSmYio,59725,748,6709,https://i.ytimg.com/vi/gsKjJRSmYio/default.jpg
WyuPSLj_6aw,215477,4490,15026,https://i.ytimg.com/vi/WyuPSLj_6aw/default.jpg
OKA-3wsJTs4,17454,243,0,https://i.ytimg.com/vi/OKA-3wsJTs4/default.jpg
nkWn5vKCZj4,8100,1923,9903,https://i.ytimg.com/vi/nkWn5vKCZj4/default.jpg
2vPw8QbzFTo,20076,772,3300,https://i.ytimg.com/vi/2vPw8QbzFTo/default.jpg
uBYzYji4rmE,104753,5443,15693,https://i.ytimg.com/vi/uBYzYji4rmE/default.jpg
nlozE2m-NMc,79633,2125,3964,https://i.ytimg.com/vi/nlozE2m-NMc/default.jpg
6S9c5nnDd_s,294809,5701,17239,https://i.ytimg.com/vi/6S9c5nnDd_s/default.jpg
zbGSbZXzvqw,6055,244,510,https://i.ytimg.com/vi/zbGSbZXzvqw/default.jpg
QpFcf7uBacI,23281,251,789,https://i.ytimg.com/vi/QpFcf7uBacI/default.jpg
N7HFXgyTya0,68969,1110,3312,https://i.ytimg.com/vi/N7HFXgyTya0/default.jpg
enq2P7ltPBk,44463,201,2823,https://i.ytimg.com/vi/enq2P7ltPBk/default.jpg
3rkXFyt7EXw,146199,3994,9050,https://i.ytimg.com/vi/3rkXFyt7EXw/default.jpg
UvDJ-ZdHiSg,19726,828,1530,https://i.ytimg.com/vi/UvDJ-ZdHiSg/default.jpg
pFc6I0rgmgY,31779,2710,6508,https://i.ytimg.com/vi/pFc6I0rgmgY/default.jpg
niviooakBLs,40370,1057,1524,https://i.ytimg.com/vi/niviooakBLs/default.jpg
pwj_SZHqiSc,26674,1116,7749,https://i.ytimg.com/vi/pwj_SZHqiSc/default.jpg
t1v0BgiYgHE,2494,1983,773,https://i.ytimg.com/vi/t1v0BgiYgHE/default.jpg
71Es-8FfATo,266337,7391,15146,https://i.ytimg.com/vi/71Es-8FfATo/default.jpg
BYF2tfdD1fA,8099,1144,1511,https://i.ytimg.com/vi/BYF2tfdD1fA/default.jpg
8XBLuU_4Qgo,19847,955,3815,https://i.ytimg.com/vi/8XBLuU_4Qgo/default.jpg
BgR_HJ7aGDY,213726,748,18114,https://i.ytimg.com/vi/BgR_HJ7aGDY/default.jpg
E9pIhue2lSU,26262,1561,3641,https://i.ytimg.com/vi/E9pIhue2lSU/default.jpg
QW8whgmyTNU,0,0,0,https://i.ytimg.com/vi/QW8whgmyTNU/default.jpg
riaA0GW9jeI,4428,1402,797,https://i.ytimg.com/vi/riaA0GW9jeI/default.jpg
HlRd9Zy25zo,5958,48,407,https://i.ytimg.com/vi/HlRd9Zy25zo/default.jpg
6BF7IWpaZoU,10659,1113,3061,https://i.ytimg.com/vi/6BF7IWpaZoU/default.jpg
8pfXS-SwbTw,65734,489,3314,https://i.ytimg.com/vi/8pfXS-SwbTw/default.jpg
9flG5EqRPSc,41872,55749,23589,https://i.ytimg.com/vi/9flG5EqRPSc/default.jpg
x-R19oA1m8w,17497,472,674,https://i.ytimg.com/vi/x-R19oA1m8w/default.jpg
BspHjvU11y4,37738,808,2027,https://i.ytimg.com/vi/BspHjvU11y4/default.jpg
2kpJ4GbVvNc,31216,2083,4187,https://i.ytimg.com/vi/2kpJ4GbVvNc/default.jpg
mdWcaWBxxcY,251880,28069,23403,https://i.ytimg.com/vi/mdWcaWBxxcY/default.jpg
jHBQDOabJLc,1541,690,272,https://i.ytimg.com/vi/jHBQDOabJLc/default.jpg
SLzq5EZDteA,6022,306,664,https://i.ytimg.com/vi/SLzq5EZDteA/default.jpg
r17fqELkv7g,21523,7633,21791,https://i.ytimg.com/vi/r17fqELkv7g/default.jpg
ZzStPviPY90,4912,106,3634,https://i.ytimg.com/vi/ZzStPviPY90/default.jpg
OVCZQJvgKLY,8099,171,1400,https://i.ytimg.com/vi/OVCZQJvgKLY/default.jpg
sVjXp_341NM,3216,178,954,https://i.ytimg.com/vi/sVjXp_341NM/default.jpg
vjSohj-Iclc,81422,2916,12830,https://i.ytimg.com/vi/vjSohj-Iclc/default.jpg
y_WoOYybCro,132814,866,5252,https://i.ytimg.com/vi/y_WoOYybCro/default.jpg
tjA7nAHOAww,299855,4129,11674,https://i.ytimg.com/vi/tjA7nAHOAww/default.jpg
9_LIP7qguYw,195158,18436,19309,https://i.ytimg.com/vi/9_LIP7qguYw/default.jpg
pojXEFDFMw8,3774,423,0,https://i.ytimg.com/vi/pojXEFDFMw8/default.jpg
KUaIX_3W7GA,4261,185,488,https://i.ytimg.com/vi/KUaIX_3W7GA/default.jpg
6UcGyTD8twE,16755,177,2418,https://i.ytimg.com/vi/6UcGyTD8twE/default.jpg
h0zMjd5ZAJ4,10583,996,1087,https://i.ytimg.com/vi/h0zMjd5ZAJ4/default.jpg
8h--kFui1JA,278963,6818,11128,https://i.ytimg.com/vi/8h--kFui1JA/default.jpg
IP8k2xkhOdI,51118,9588,21657,https://i.ytimg.com/vi/IP8k2xkhOdI/default.jpg
igT1QKKm2GE,20284,299,577,https://i.ytimg.com/vi/igT1QKKm2GE/default.jpg
Vm_CmfA5gRI,23365,2555,5461,https://i.ytimg.com/vi/Vm_CmfA5gRI/default.jpg
Yo0RvZZz_ds,25751,293,1310,https://i.ytimg.com/vi/Yo0RvZZz_ds/default.jpg
exwdh57hGCI,25776,343,1365,https://i.ytimg.com/vi/exwdh57hGCI/default.jpg
w_Cf-LT0Ajk,6553,308,1440,https://i.ytimg.com/vi/w_Cf-LT0Ajk/default.jpg
l884wKofd54,180008,8822,8216,https://i.ytimg.com/vi/l884wKofd54/default.jpg
#NAME?,138399,44804,25893,https://i.ytimg.com/vi/-DRsfNObKIQ/default.jpg
9qTJR0575Ek,2391,39,691,https://i.ytimg.com/vi/9qTJR0575Ek/default.jpg
Il-an3K9pjg,243361,3797,13486,https://i.ytimg.com/vi/Il-an3K9pjg/default.jpg
icyhX6PjKjM,26766,602,939,https://i.ytimg.com/vi/icyhX6PjKjM/default.jpg
0XuOkYlUWIs,243233,9355,24274,https://i.ytimg.com/vi/0XuOkYlUWIs/default.jpg
Ibp6KqGRVbY,38813,650,929,https://i.ytimg.com/vi/Ibp6KqGRVbY/default.jpg
S1XtMT9ER0o,26722,61,3295,https://i.ytimg.com/vi/S1XtMT9ER0o/default.jpg
ouWuzQb9vNg,39058,2370,10307,https://i.ytimg.com/vi/ouWuzQb9vNg/default.jpg
VYOjWnS4cMY,4002473,252365,426810,https://i.ytimg.com/vi/VYOjWnS4cMY/default.jpg
LFxjwBfFIiY,61359,234,5835,https://i.ytimg.com/vi/LFxjwBfFIiY/default.jpg
VQhjbCxOxdo,78699,2217,3118,https://i.ytimg.com/vi/VQhjbCxOxdo/default.jpg
PfLCyR6Efvw,78699,2217,3118,https://i.ytimg.com/vi/PfLCyR6Efvw/default.jpg
FRjOSmc01-M,126136,1887,3109,https://i.ytimg.com/vi/FRjOSmc01-M/default.jpg
Cyf1eXYE9Bw,22166,220,1216,https://i.ytimg.com/vi/Cyf1eXYE9Bw/default.jpg
Uy5ATBR15yw,7043,191,3394,https://i.ytimg.com/vi/Uy5ATBR15yw/default.jpg
rKH3G023Xfw,4385,1717,2297,https://i.ytimg.com/vi/rKH3G023Xfw/default.jpg
th2lhZ7VeVk,8549,496,1158,https://i.ytimg.com/vi/th2lhZ7VeVk/default.jpg
137EH-5jNLI,22214,372,862,https://i.ytimg.com/vi/137EH-5jNLI/default.jpg
1ce456Nnkt8,76061,1871,8779,https://i.ytimg.com/vi/1ce456Nnkt8/default.jpg
0JcNT6jYGwI,15273,190,2417,https://i.ytimg.com/vi/0JcNT6jYGwI/default.jpg
UtuUGoN6HPo,2810,656,1094,https://i.ytimg.com/vi/UtuUGoN6HPo/default.jpg
aixso4N2vhI,2846,513,1711,https://i.ytimg.com/vi/aixso4N2vhI/default.jpg
Wpm07-BGJnE,824036,88950,92564,https://i.ytimg.com/vi/Wpm07-BGJnE/default.jpg
KUUjtUP2CrE,47800,2484,2753,https://i.ytimg.com/vi/KUUjtUP2CrE/default.jpg
JwivtxQEmc8,5262,599,357,https://i.ytimg.com/vi/JwivtxQEmc8/default.jpg
Zv7mc3TygO4,309461,70077,111840,https://i.ytimg.com/vi/Zv7mc3TygO4/default.jpg
5DpvCOebmo4,3885,139,434,https://i.ytimg.com/vi/5DpvCOebmo4/default.jpg
P3iLo_JI9oY,241181,10256,14574,https://i.ytimg.com/vi/P3iLo_JI9oY/default.jpg
oWw1BcFhk-k,420944,9074,19619,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg
vjI4Alon-3Q,770543,53401,42571,https://i.ytimg.com/vi/vjI4Alon-3Q/default.jpg
5GHXEGz3PJg,146561,2916,5408,https://i.ytimg.com/vi/5GHXEGz3PJg/default.jpg
CX11yw6YL1w,462651,11508,30127,https://i.ytimg.com/vi/CX11yw6YL1w/default.jpg
dARAN1z2KqY,298140,8189,30883,https://i.ytimg.com/vi/dARAN1z2KqY/default.jpg
urkiePoszu4,5193,198,488,https://i.ytimg.com/vi/urkiePoszu4/default.jpg
31OMf1H5Rk0,588120,28524,28980,https://i.ytimg.com/vi/31OMf1H5Rk0/default.jpg
tJfDBSWYqU8,33632,13422,10041,https://i.ytimg.com/vi/tJfDBSWYqU8/default.jpg
tcaw6lzYt1Q,286350,6585,14688,https://i.ytimg.com/vi/tcaw6lzYt1Q/default.jpg
rxmtHVSVjdo,277527,6606,16673,https://i.ytimg.com/vi/rxmtHVSVjdo/default.jpg
RECFTvCXhPk,32488,4118,0,https://i.ytimg.com/vi/RECFTvCXhPk/default.jpg
MQIvV800Atk,7036,996,1299,https://i.ytimg.com/vi/MQIvV800Atk/default.jpg
tsp7IOr7Q9A,702367,95123,70142,https://i.ytimg.com/vi/tsp7IOr7Q9A/default.jpg
1Aoc-cd9eYs,702367,95123,70142,https://i.ytimg.com/vi/1Aoc-cd9eYs/default.jpg
exdrZa-k0GY,11508,330,2667,https://i.ytimg.com/vi/exdrZa-k0GY/default.jpg
UUkn-enk2RU,442876,9210,31890,https://i.ytimg.com/vi/UUkn-enk2RU/default.jpg
aHUmy5PvPjQ,85172,1439,6777,https://i.ytimg.com/vi/aHUmy5PvPjQ/default.jpg
zxwfDlhJIpw,165727,19357,48316,https://i.ytimg.com/vi/zxwfDlhJIpw/default.jpg
OAGfx7eB3gA,104372,2664,9425,https://i.ytimg.com/vi/OAGfx7eB3gA/default.jpg
jy-eDZkhljg,12516,873,2174,https://i.ytimg.com/vi/jy-eDZkhljg/default.jpg
EbSOKsFHwU8,155070,1378,7203,https://i.ytimg.com/vi/EbSOKsFHwU8/default.jpg
eZRmP-l3Nz0,164071,5575,15487,https://i.ytimg.com/vi/eZRmP-l3Nz0/default.jpg
9mQk7Evt6Vs,364809,8703,29048,https://i.ytimg.com/vi/9mQk7Evt6Vs/default.jpg
qOioqgPyCwE,12954,635,1002,https://i.ytimg.com/vi/qOioqgPyCwE/default.jpg
WapBwuNtUzQ,265843,46247,66773,https://i.ytimg.com/vi/WapBwuNtUzQ/default.jpg
zvb2kBii-OU,82009,2391,638,https://i.ytimg.com/vi/zvb2kBii-OU/default.jpg
PcuRZ3WACBU,16920,192,558,https://i.ytimg.com/vi/PcuRZ3WACBU/default.jpg
L8IYPnnsYJw,28931,8027,12971,https://i.ytimg.com/vi/L8IYPnnsYJw/default.jpg
iWZmdoY1aTE,1411048,34411,68035,https://i.ytimg.com/vi/iWZmdoY1aTE/default.jpg
NukmFF__G-g,509177,31425,52150,https://i.ytimg.com/vi/NukmFF__G-g/default.jpg
NZ74oFctP_g,242883,10169,40455,https://i.ytimg.com/vi/NZ74oFctP_g/default.jpg
Ck4xHocysLw,746170,37661,24473,https://i.ytimg.com/vi/Ck4xHocysLw/default.jpg
6YNZlXfW6Ho,348085,11520,12427,https://i.ytimg.com/vi/6YNZlXfW6Ho/default.jpg
u_C4onVrr8U,138759,2708,4883,https://i.ytimg.com/vi/u_C4onVrr8U/default.jpg
T1-k7VYwsHg,94866,2243,12016,https://i.ytimg.com/vi/T1-k7VYwsHg/default.jpg
MTstD7FHcBw,9740,2991,3303,https://i.ytimg.com/vi/MTstD7FHcBw/default.jpg
36tggrpRoTI,1404576,17680,72085,https://i.ytimg.com/vi/36tggrpRoTI/default.jpg
uRP4nAGMYCY,116773,1345,16245,https://i.ytimg.com/vi/uRP4nAGMYCY/default.jpg
y06RDyNXqbM,161592,11591,11402,https://i.ytimg.com/vi/y06RDyNXqbM/default.jpg
e1YqueG2gtQ,24989,1041,1465,https://i.ytimg.com/vi/e1YqueG2gtQ/default.jpg
s12qaVEyW14,52098,2355,9107,https://i.ytimg.com/vi/s12qaVEyW14/default.jpg
9S9O2T1B6xE,69817,1238,19063,https://i.ytimg.com/vi/9S9O2T1B6xE/default.jpg
p1DAEZNyJ8E,66038,1212,6091,https://i.ytimg.com/vi/p1DAEZNyJ8E/default.jpg
T4FAg5A4wQk,248169,2451,17353,https://i.ytimg.com/vi/T4FAg5A4wQk/default.jpg
uovntV3ZMDc,69977,1385,3713,https://i.ytimg.com/vi/uovntV3ZMDc/default.jpg
bZs2ImrTg5w,152390,1206,7480,https://i.ytimg.com/vi/bZs2ImrTg5w/default.jpg
DdLYSziSXII,406492,21295,36868,https://i.ytimg.com/vi/DdLYSziSXII/default.jpg
m2i_SLAQPpU,21358,141,640,https://i.ytimg.com/vi/m2i_SLAQPpU/default.jpg
ffxKSjUwKdU,3231662,139736,249443,https://i.ytimg.com/vi/ffxKSjUwKdU/default.jpg
vUTI4bPdlgE,664202,39440,50222,https://i.ytimg.com/vi/vUTI4bPdlgE/default.jpg
f5I79eakR8E,121102,1980,5482,https://i.ytimg.com/vi/f5I79eakR8E/default.jpg
zEf423kYfqk,1517545,128165,88878,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg
iPf_ifCKftc,61924,2171,2067,https://i.ytimg.com/vi/iPf_ifCKftc/default.jpg
tlILlcCE8Sc,338573,6462,9327,https://i.ytimg.com/vi/tlILlcCE8Sc/default.jpg
fNVUTgd4pio,66379,3520,4616,https://i.ytimg.com/vi/fNVUTgd4pio/default.jpg
Yg83DR3qIPM,17604,705,1311,https://i.ytimg.com/vi/Yg83DR3qIPM/default.jpg
86sFN_2kw5k,164497,4189,8485,https://i.ytimg.com/vi/86sFN_2kw5k/default.jpg
oR_e9y-bka0,56281,1182,5259,https://i.ytimg.com/vi/oR_e9y-bka0/default.jpg
M84oouivF7k,34954,594,1407,https://i.ytimg.com/vi/M84oouivF7k/default.jpg
MctZLEYlU4s,247395,1552,30835,https://i.ytimg.com/vi/MctZLEYlU4s/default.jpg
D2mjQP8cmYA,2465,170,285,https://i.ytimg.com/vi/D2mjQP8cmYA/default.jpg
DX5_o-mumvE,40530,2208,6476,https://i.ytimg.com/vi/DX5_o-mumvE/default.jpg
SCq8n_hOcN8,412045,36060,36592,https://i.ytimg.com/vi/SCq8n_hOcN8/default.jpg
r03V9OEJlgg,25244,2514,5164,https://i.ytimg.com/vi/r03V9OEJlgg/default.jpg
M4ZoCHID9GI,1493942,44048,57119,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg
i5qOzqD9Rms,341427,13981,29907,https://i.ytimg.com/vi/i5qOzqD9Rms/default.jpg
JwAnH6PLimo,221487,9897,9624,https://i.ytimg.com/vi/JwAnH6PLimo/default.jpg
J-dv_DcDD_A,1423206,37435,89484,https://i.ytimg.com/vi/J-dv_DcDD_A/default.jpg
C_ijc7A5oAc,127778,7260,18209,https://i.ytimg.com/vi/C_ijc7A5oAc/default.jpg
3TCcDE4fi4Y,75264,3766,3650,https://i.ytimg.com/vi/3TCcDE4fi4Y/default.jpg
sn3Ct2_L4OA,53008,1802,4180,https://i.ytimg.com/vi/sn3Ct2_L4OA/default.jpg
H-WEhug-up8,49407,1848,3948,https://i.ytimg.com/vi/H-WEhug-up8/default.jpg
7C2z4GqqS5E,4470888,119046,905912,https://i.ytimg.com/vi/7C2z4GqqS5E/default.jpg
pcJo0tIWybY,132050,1525,10941,https://i.ytimg.com/vi/pcJo0tIWybY/default.jpg
6SuMbFuKDf8,245716,10953,28139,https://i.ytimg.com/vi/6SuMbFuKDf8/default.jpg
iaL3EEWspLo,11795,1899,4488,https://i.ytimg.com/vi/iaL3EEWspLo/default.jpg
rDl3gAJpm_4,104058,1969,5673,https://i.ytimg.com/vi/rDl3gAJpm_4/default.jpg
1qsRU7C_Gp0,7756,1974,1673,https://i.ytimg.com/vi/1qsRU7C_Gp0/default.jpg
XiHiW4N7-bo,155469,4650,11616,https://i.ytimg.com/vi/XiHiW4N7-bo/default.jpg
UvDJ-ZdHiSg,48177,1238,2218,https://i.ytimg.com/vi/UvDJ-ZdHiSg/default.jpg
gsKjJRSmYio,63273,835,7017,https://i.ytimg.com/vi/gsKjJRSmYio/default.jpg
WyuPSLj_6aw,230763,4849,15604,https://i.ytimg.com/vi/WyuPSLj_6aw/default.jpg
