video_id,views,likes,dislikes,comment_count,thumbnail_link
uz_JyfyowQE,109388,1518,199,486,https://i.ytimg.com/vi/uz_JyfyowQE/default.jpg
rX61Rpc7zWg,402093,1656,697,245,https://i.ytimg.com/vi/rX61Rpc7zWg/default.jpg
WUFpGGe8U_E,233076,6512,214,289,https://i.ytimg.com/vi/WUFpGGe8U_E/default.jpg
GClwSu4hKpQ,28213,137,314,166,https://i.ytimg.com/vi/GClwSu4hKpQ/default.jpg
XVKg8uPSb5s,176965,847,119,521,https://i.ytimg.com/vi/XVKg8uPSb5s/default.jpg
ZsvViZgVXL8,409099,867,146,287,https://i.ytimg.com/vi/ZsvViZgVXL8/default.jpg
zGoE6Hco4jE,369769,405,46,376,https://i.ytimg.com/vi/zGoE6Hco4jE/default.jpg
bOG0X1WvXVU,21328,582,38,197,https://i.ytimg.com/vi/bOG0X1WvXVU/default.jpg
ZtiCq8S0hq4,201784,940,39,442,https://i.ytimg.com/vi/ZtiCq8S0hq4/default.jpg
#NAME?,43083,580,16,56,https://i.ytimg.com/vi/-WedqN1iYbM/default.jpg
#NAME?,694789,24490,897,2786,https://i.ytimg.com/vi/-BDImdAfodA/default.jpg
vXi-FfoJsxQ,81865,4048,119,492,https://i.ytimg.com/vi/vXi-FfoJsxQ/default.jpg
IkV5VpEROW0,1162792,35515,770,2320,https://i.ytimg.com/vi/IkV5VpEROW0/default.jpg
0YVbVXOjJv4,1024044,3021,168,391,https://i.ytimg.com/vi/0YVbVXOjJv4/default.jpg
SQOSX92OjqQ,77293,4620,127,308,https://i.ytimg.com/vi/SQOSX92OjqQ/default.jpg
sJGgV3p8JzY,1373502,119851,1234,7874,https://i.ytimg.com/vi/sJGgV3p8JzY/default.jpg
pj6k-EFxqAI,3253121,137995,1451,4798,https://i.ytimg.com/vi/pj6k-EFxqAI/default.jpg
QzT0lJPLbdQ,339477,6808,227,1270,https://i.ytimg.com/vi/QzT0lJPLbdQ/default.jpg
9d-Z7V5kZvQ,405333,4119,156,421,https://i.ytimg.com/vi/9d-Z7V5kZvQ/default.jpg
p0xyhCn0Eow,176835,4889,100,252,https://i.ytimg.com/vi/p0xyhCn0Eow/default.jpg
3j4ay18xokg,626833,5059,4137,0,https://i.ytimg.com/vi/3j4ay18xokg/default.jpg
QatPF3Pqhp4,502308,23886,280,1799,https://i.ytimg.com/vi/QatPF3Pqhp4/default.jpg
aEM1Zelai1k,355807,17455,549,2408,https://i.ytimg.com/vi/aEM1Zelai1k/default.jpg
LHUKKrcXfJs,329012,9467,364,908,https://i.ytimg.com/vi/LHUKKrcXfJs/default.jpg
6EF4zRMfrlk,154546,3736,412,557,https://i.ytimg.com/vi/6EF4zRMfrlk/default.jpg
6dGqZmvDElA,179646,7461,334,761,https://i.ytimg.com/vi/6dGqZmvDElA/default.jpg
0C3pC-uonZU,31273,1189,78,116,https://i.ytimg.com/vi/0C3pC-uonZU/default.jpg
jjRXuZkeGRA,68876,1025,67,118,https://i.ytimg.com/vi/jjRXuZkeGRA/default.jpg
SJmU2ewFhkg,66260,1320,71,284,https://i.ytimg.com/vi/SJmU2ewFhkg/default.jpg
xoeObnVyBug,10772,52,12,70,https://i.ytimg.com/vi/xoeObnVyBug/default.jpg
uBUnmdd5-iA,557077,34592,286,1423,https://i.ytimg.com/vi/uBUnmdd5-iA/default.jpg
ghNoCu0QiH4,250007,7854,133,2562,https://i.ytimg.com/vi/ghNoCu0QiH4/default.jpg
6oIWl1jLE20,321702,0,0,0,https://i.ytimg.com/vi/6oIWl1jLE20/default.jpg
sosxR6ZALjc,280000,1478,141,421,https://i.ytimg.com/vi/sosxR6ZALjc/default.jpg
DCcA4FyWeXI,53597,2753,74,337,https://i.ytimg.com/vi/DCcA4FyWeXI/default.jpg
l992Loe-qVc,73991,3237,136,705,https://i.ytimg.com/vi/l992Loe-qVc/default.jpg
wPE9SdE7X_Q,42115,1353,122,295,https://i.ytimg.com/vi/wPE9SdE7X_Q/default.jpg
#NAME?,329631,1247,435,2327,https://i.ytimg.com/vi/-NEhvlJA5q8/default.jpg
VQbYbElYjK4,28431,138,41,421,https://i.ytimg.com/vi/VQbYbElYjK4/default.jpg
q3j6708kzEY,220904,4387,297,343,https://i.ytimg.com/vi/q3j6708kzEY/default.jpg
BxZYIjdgGtg,17551,174,75,82,https://i.ytimg.com/vi/BxZYIjdgGtg/default.jpg
exsOim0Lyl4,1781503,22171,17773,5508,https://i.ytimg.com/vi/exsOim0Lyl4/default.jpg
I3ysRfAo49k,2633454,95684,6495,6234,https://i.ytimg.com/vi/I3ysRfAo49k/default.jpg
gYYMnkoFtjM,669500,10222,5766,4632,https://i.ytimg.com/vi/gYYMnkoFtjM/default.jpg
fxNNP9kifNg,68612,2498,349,438,https://i.ytimg.com/vi/fxNNP9kifNg/default.jpg
9brhgq2OmXw,6930,63,5,7,https://i.ytimg.com/vi/9brhgq2OmXw/default.jpg
DhEjpq88wGw,662736,11748,318,661,https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg
VW2xRR75lKE,651645,9395,196,525,https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg
4eKYR_iL5eU,542462,10224,220,485,https://i.ytimg.com/vi/4eKYR_iL5eU/default.jpg
kUZlz6VbMCg,5543013,36922,3233,0,https://i.ytimg.com/vi/kUZlz6VbMCg/default.jpg
Bz947t-vWzE,1407129,28952,602,4923,https://i.ytimg.com/vi/Bz947t-vWzE/default.jpg
fwmhiqUPa28,141579,532,27,37,https://i.ytimg.com/vi/fwmhiqUPa28/default.jpg
ugdgAifIOBA,480299,31198,501,4024,https://i.ytimg.com/vi/ugdgAifIOBA/default.jpg
ATFwMO9CebA,683043,9561,3078,6368,https://i.ytimg.com/vi/ATFwMO9CebA/default.jpg
ggIzq8JUK44,3062799,80028,1286,3186,https://i.ytimg.com/vi/ggIzq8JUK44/default.jpg
8_rTIAOohas,8842980,284040,5096,24559,https://i.ytimg.com/vi/8_rTIAOohas/default.jpg
__1SjDrSMik,1458382,148645,1934,9060,https://i.ytimg.com/vi/__1SjDrSMik/default.jpg
q57eQqq9-IA,179285,7806,119,1400,https://i.ytimg.com/vi/q57eQqq9-IA/default.jpg
V6wWKNij_1M,2215999,15041,639,1418,https://i.ytimg.com/vi/V6wWKNij_1M/default.jpg
JGEsZBPkjNY,1866,8,0,1,https://i.ytimg.com/vi/JGEsZBPkjNY/default.jpg
9ZrAjnPHzjQ,24658,134,16,70,https://i.ytimg.com/vi/9ZrAjnPHzjQ/default.jpg
WpTjFhA09kQ,408785,5536,399,0,https://i.ytimg.com/vi/WpTjFhA09kQ/default.jpg
TfiVD2_Quy4,55932,1643,46,170,https://i.ytimg.com/vi/TfiVD2_Quy4/default.jpg
1sJHx2s4Pp4,234447,14945,134,367,https://i.ytimg.com/vi/1sJHx2s4Pp4/default.jpg
o5kk-Yyz3OY,69451,1387,118,81,https://i.ytimg.com/vi/o5kk-Yyz3OY/default.jpg
w7HJZPlJn_U,102380,1760,28,96,https://i.ytimg.com/vi/w7HJZPlJn_U/default.jpg
aHjS9YBXzXU,5391,57,0,3,https://i.ytimg.com/vi/aHjS9YBXzXU/default.jpg
8h7cnLWQKtM,587429,10367,255,483,https://i.ytimg.com/vi/8h7cnLWQKtM/default.jpg
6OcOO1k-vGE,16768247,381891,16360,23033,https://i.ytimg.com/vi/6OcOO1k-vGE/default.jpg
Hvysy11716g,583356,24805,801,1130,https://i.ytimg.com/vi/Hvysy11716g/default.jpg
eKFrZNXB29M,264258,26204,120,1342,https://i.ytimg.com/vi/eKFrZNXB29M/default.jpg
H5tK00zL6EQ,242188,15239,194,1122,https://i.ytimg.com/vi/H5tK00zL6EQ/default.jpg
V8OUVHlpnag,192667,11811,64,1242,https://i.ytimg.com/vi/V8OUVHlpnag/default.jpg
mUSv8b-V5I4,1165766,25053,1354,9207,https://i.ytimg.com/vi/mUSv8b-V5I4/default.jpg
OblwxqKPyLg,1314567,230,34,40,https://i.ytimg.com/vi/OblwxqKPyLg/default.jpg
ZYKUXMAou3Q,267065,3527,769,1280,https://i.ytimg.com/vi/ZYKUXMAou3Q/default.jpg
QAgZepiIPH8,37570,443,32,184,https://i.ytimg.com/vi/QAgZepiIPH8/default.jpg
IfdihPR__WI,99179,2404,52,232,https://i.ytimg.com/vi/IfdihPR__WI/default.jpg
3rhw4KgcvFM,1313,12,0,0,https://i.ytimg.com/vi/3rhw4KgcvFM/default.jpg
9O5PhuW927w,935315,71734,826,4760,https://i.ytimg.com/vi/9O5PhuW927w/default.jpg
n6gD02uqx5Q,76132,2151,115,356,https://i.ytimg.com/vi/n6gD02uqx5Q/default.jpg
zbtyaKAMDdk,2029776,80022,954,3781,https://i.ytimg.com/vi/zbtyaKAMDdk/default.jpg
cX-X_UFUyYE,57807,2778,20,299,https://i.ytimg.com/vi/cX-X_UFUyYE/default.jpg
L2TLzPgqGdI,13505,145,5,14,https://i.ytimg.com/vi/L2TLzPgqGdI/default.jpg
nk3a7zq84Co,426595,23908,227,2543,https://i.ytimg.com/vi/nk3a7zq84Co/default.jpg
g8GJV08_pRU,118146,3014,111,267,https://i.ytimg.com/vi/g8GJV08_pRU/default.jpg
OL4LNg-iyY4,2962111,116282,1760,4247,https://i.ytimg.com/vi/OL4LNg-iyY4/default.jpg
ijVLdH5dt-c,237052,88,8,8,https://i.ytimg.com/vi/ijVLdH5dt-c/default.jpg
1WRUGR-glbQ,123452,5730,78,342,https://i.ytimg.com/vi/1WRUGR-glbQ/default.jpg
0I9vWjc9nao,366652,20829,536,1584,https://i.ytimg.com/vi/0I9vWjc9nao/default.jpg
lRmsyFCP-Jw,14839,412,15,22,https://i.ytimg.com/vi/lRmsyFCP-Jw/default.jpg
LTyKOzyqyCM,129149,5795,177,426,https://i.ytimg.com/vi/LTyKOzyqyCM/default.jpg
h8FkbFoRCzc,236079,2613,341,706,https://i.ytimg.com/vi/h8FkbFoRCzc/default.jpg
Ct9BFr9XBaI,996503,25114,764,1467,https://i.ytimg.com/vi/Ct9BFr9XBaI/default.jpg
_r0cf42EUBw,2616555,139957,1337,19130,https://i.ytimg.com/vi/_r0cf42EUBw/default.jpg
Dc-EG4ABsxA,572775,18919,569,2897,https://i.ytimg.com/vi/Dc-EG4ABsxA/default.jpg
mh_hSkw9n_Y,474318,1193,51,142,https://i.ytimg.com/vi/mh_hSkw9n_Y/default.jpg
WwyqQ-o6zHA,99509,3378,74,267,https://i.ytimg.com/vi/WwyqQ-o6zHA/default.jpg
deJYRvucj2w,451921,25869,402,6378,https://i.ytimg.com/vi/deJYRvucj2w/default.jpg
V69XYIRjKww,6136028,664,81,140,https://i.ytimg.com/vi/V69XYIRjKww/default.jpg
SJXXGL_8VcU,94923,2382,156,145,https://i.ytimg.com/vi/SJXXGL_8VcU/default.jpg
6Nr_xHolP1Q,1642644,52190,2122,3606,https://i.ytimg.com/vi/6Nr_xHolP1Q/default.jpg
kiE71P138rc,6427726,14693,6286,211,https://i.ytimg.com/vi/kiE71P138rc/default.jpg
upt1wHntDws,221773,5433,695,1955,https://i.ytimg.com/vi/upt1wHntDws/default.jpg
kJFL-P-A14U,58290,1126,59,3,https://i.ytimg.com/vi/kJFL-P-A14U/default.jpg
QWz3auJ78ik,390562,20538,581,991,https://i.ytimg.com/vi/QWz3auJ78ik/default.jpg
OitUxz6txUI,13189,103,61,50,https://i.ytimg.com/vi/OitUxz6txUI/default.jpg
CUnRQYS6xqo,159168,4546,268,1791,https://i.ytimg.com/vi/CUnRQYS6xqo/default.jpg
UCKC-QVcVn0,223794,14328,67,887,https://i.ytimg.com/vi/UCKC-QVcVn0/default.jpg
J_CFBjAyPWE,21594339,1072246,28662,128809,https://i.ytimg.com/vi/J_CFBjAyPWE/default.jpg
qfZcxeqa1g4,1152451,3397,127,333,https://i.ytimg.com/vi/qfZcxeqa1g4/default.jpg
M3mJkSqZbX4,5578495,62112,8151,4086,https://i.ytimg.com/vi/M3mJkSqZbX4/default.jpg
TdcS2LMQ5Ck,1383902,13688,3211,2143,https://i.ytimg.com/vi/TdcS2LMQ5Ck/default.jpg
yq4mgb1PDTI,10345,39,0,0,https://i.ytimg.com/vi/yq4mgb1PDTI/default.jpg
GcKkiRl9_qE,827814,36909,813,4565,https://i.ytimg.com/vi/GcKkiRl9_qE/default.jpg
IBVo8dfqTBc,11509602,191913,3218,18854,https://i.ytimg.com/vi/IBVo8dfqTBc/default.jpg
S9Xg6iUxYXU,953306,4654,2622,2510,https://i.ytimg.com/vi/S9Xg6iUxYXU/default.jpg
D-IkMEDaNQY,1280410,23156,1336,2810,https://i.ytimg.com/vi/D-IkMEDaNQY/default.jpg
tfNzMKvoVOU,513459,13211,1212,2747,https://i.ytimg.com/vi/tfNzMKvoVOU/default.jpg
hIFwL6O_6aA,73066,636,75,204,https://i.ytimg.com/vi/hIFwL6O_6aA/default.jpg
1A_aWbz6D5A,412054,1655,1933,615,https://i.ytimg.com/vi/1A_aWbz6D5A/default.jpg
tdfFoSC8_7k,198245,7924,104,386,https://i.ytimg.com/vi/tdfFoSC8_7k/default.jpg
yXLo4iOb3GU,175541,22785,152,1771,https://i.ytimg.com/vi/yXLo4iOb3GU/default.jpg
_UrDtPZHlqc,28256,105,15,12,https://i.ytimg.com/vi/_UrDtPZHlqc/default.jpg
C535gMNdiDk,894787,3192,1146,757,https://i.ytimg.com/vi/C535gMNdiDk/default.jpg
Ii_Gz1WbBGA,267685,11359,90,1058,https://i.ytimg.com/vi/Ii_Gz1WbBGA/default.jpg
9NkHIv25IH4,512293,17861,296,2968,https://i.ytimg.com/vi/9NkHIv25IH4/default.jpg
o2NXapQDLeg,5251,50,1,5,https://i.ytimg.com/vi/o2NXapQDLeg/default.jpg
7cmzAjwmc5k,976652,5400,1660,1428,https://i.ytimg.com/vi/7cmzAjwmc5k/default.jpg
i1AHCaokqhg,834208,28778,813,2685,https://i.ytimg.com/vi/i1AHCaokqhg/default.jpg
1KG8Qha7uXw,331121,6190,940,654,https://i.ytimg.com/vi/1KG8Qha7uXw/default.jpg
NBgNCDF4lG8,852554,17400,1186,2387,https://i.ytimg.com/vi/NBgNCDF4lG8/default.jpg
V8-JfSXPDp0,2271297,27499,4366,4737,https://i.ytimg.com/vi/V8-JfSXPDp0/default.jpg
S_HixQBiVH0,30066,486,92,88,https://i.ytimg.com/vi/S_HixQBiVH0/default.jpg
EMTo2UqcnGg,403229,4632,881,1614,https://i.ytimg.com/vi/EMTo2UqcnGg/default.jpg
k0BqqEMobcY,1824082,15384,807,4235,https://i.ytimg.com/vi/k0BqqEMobcY/default.jpg
A637CH916wY,12027,649,7,77,https://i.ytimg.com/vi/A637CH916wY/default.jpg
_JVdoEIbKio,125001,16368,171,934,https://i.ytimg.com/vi/_JVdoEIbKio/default.jpg
pfX353Wc0GA,198533,2266,50,97,https://i.ytimg.com/vi/pfX353Wc0GA/default.jpg
Yzx_tSlifIw,142387,344,111,1,https://i.ytimg.com/vi/Yzx_tSlifIw/default.jpg
melV2fR6-T0,622235,9843,1023,1442,https://i.ytimg.com/vi/melV2fR6-T0/default.jpg
1JXq9779zwU,295571,12520,159,907,https://i.ytimg.com/vi/1JXq9779zwU/default.jpg
IGScS6YgzBY,11445,178,8,160,https://i.ytimg.com/vi/IGScS6YgzBY/default.jpg
ASNA5kkMQ20,86380,4535,60,496,https://i.ytimg.com/vi/ASNA5kkMQ20/default.jpg
HysgiQT5_eI,1127673,9975,386,2120,https://i.ytimg.com/vi/HysgiQT5_eI/default.jpg
GQ6cKZ3Zf9A,124893,4868,61,379,https://i.ytimg.com/vi/GQ6cKZ3Zf9A/default.jpg
7xN52zQzYy8,180238,511,594,456,https://i.ytimg.com/vi/7xN52zQzYy8/default.jpg
BhIEIO0vaBE,20921796,0,0,0,https://i.ytimg.com/vi/BhIEIO0vaBE/default.jpg
9Szts88zY4o,2580817,74716,4678,14342,https://i.ytimg.com/vi/9Szts88zY4o/default.jpg
doP7xKdGOKs,671618,21933,528,0,https://i.ytimg.com/vi/doP7xKdGOKs/default.jpg
2z3EUY1aXdY,2027569,50251,15238,14413,https://i.ytimg.com/vi/2z3EUY1aXdY/default.jpg
NooW_RbfdWI,1999326,61828,1416,6400,https://i.ytimg.com/vi/NooW_RbfdWI/default.jpg
pVxOVlm_lE8,1872467,121194,740,13491,https://i.ytimg.com/vi/pVxOVlm_lE8/default.jpg
8brYvhEg5Aw,643723,10086,170,1804,https://i.ytimg.com/vi/8brYvhEg5Aw/default.jpg
wb49-oV0F78,1628106,55063,716,4936,https://i.ytimg.com/vi/wb49-oV0F78/default.jpg
cqg5oc20nxk,1204594,2909,538,363,https://i.ytimg.com/vi/cqg5oc20nxk/default.jpg
qUmfriZoMw0,2337600,10752,440,908,https://i.ytimg.com/vi/qUmfriZoMw0/default.jpg
oMOljrWUUXc,778702,3671,106,400,https://i.ytimg.com/vi/oMOljrWUUXc/default.jpg
XltvwqBZIPc,103683,1776,78,188,https://i.ytimg.com/vi/XltvwqBZIPc/default.jpg
IX3_Aqji4yE,83386,1293,48,108,https://i.ytimg.com/vi/IX3_Aqji4yE/default.jpg
C-rumHvmqCA,1687984,1700,5735,0,https://i.ytimg.com/vi/C-rumHvmqCA/default.jpg
3ILxrRlf3KY,63312,707,49,86,https://i.ytimg.com/vi/3ILxrRlf3KY/default.jpg
K45mFsyZxtU,1998199,17448,3922,3149,https://i.ytimg.com/vi/K45mFsyZxtU/default.jpg
Hmb0Q0Q_7jo,181350,10530,53,618,https://i.ytimg.com/vi/Hmb0Q0Q_7jo/default.jpg
wJJqGh2HLM8,1217201,243,600,105,https://i.ytimg.com/vi/wJJqGh2HLM8/default.jpg
4FkEYUPr2gg,211001,14708,528,2256,https://i.ytimg.com/vi/4FkEYUPr2gg/default.jpg
3tUCuMSPQwE,2692177,68036,1225,4757,https://i.ytimg.com/vi/3tUCuMSPQwE/default.jpg
dAgQsoPo-F0,506763,1547,266,1088,https://i.ytimg.com/vi/dAgQsoPo-F0/default.jpg
DEXfRMTRJss,23308,1943,322,509,https://i.ytimg.com/vi/DEXfRMTRJss/default.jpg
M9VqmPX8m2k,63178,728,111,113,https://i.ytimg.com/vi/M9VqmPX8m2k/default.jpg
zUDcGDK_bRw,410628,10156,1123,2756,https://i.ytimg.com/vi/zUDcGDK_bRw/default.jpg
Ucjgl-4s2nw,560649,4982,1396,912,https://i.ytimg.com/vi/Ucjgl-4s2nw/default.jpg
odHhIVjDgq8,221067,3860,81,209,https://i.ytimg.com/vi/odHhIVjDgq8/default.jpg
isI6DqxAr7s,199758,24515,264,2458,https://i.ytimg.com/vi/isI6DqxAr7s/default.jpg
KU-v13ib_1U,106605,2196,143,201,https://i.ytimg.com/vi/KU-v13ib_1U/default.jpg
paNVYGfGrqI,153374,504,131,480,https://i.ytimg.com/vi/paNVYGfGrqI/default.jpg
4BiWtH0HywY,118344,363,83,69,https://i.ytimg.com/vi/4BiWtH0HywY/default.jpg
Zn99TMv0vac,24042,300,66,44,https://i.ytimg.com/vi/Zn99TMv0vac/default.jpg
1VJixjI_P3s,8750,71,40,21,https://i.ytimg.com/vi/1VJixjI_P3s/default.jpg
Bhplg8YCu-M,2450520,29926,2699,14125,https://i.ytimg.com/vi/Bhplg8YCu-M/default.jpg
4HSul1NBFes,3831,0,0,0,https://i.ytimg.com/vi/4HSul1NBFes/default.jpg
8ikZqUKIHbY,8300,38,22,22,https://i.ytimg.com/vi/8ikZqUKIHbY/default.jpg
yvicqMrAHvQ,936185,606,74,67,https://i.ytimg.com/vi/yvicqMrAHvQ/default.jpg
faxyAEMDNMg,128309,1127,155,836,https://i.ytimg.com/vi/faxyAEMDNMg/default.jpg
hxAiXfyYX2E,51961,275,167,635,https://i.ytimg.com/vi/hxAiXfyYX2E/default.jpg
r3J784MSRyQ,673040,18904,3852,3639,https://i.ytimg.com/vi/r3J784MSRyQ/default.jpg
pisY6J2Ky6U,2134983,86214,4519,8479,https://i.ytimg.com/vi/pisY6J2Ky6U/default.jpg
pXxA_8C3HHQ,236485,13340,118,987,https://i.ytimg.com/vi/pXxA_8C3HHQ/default.jpg
tVlb8rVs7kU,66337,5549,60,447,https://i.ytimg.com/vi/tVlb8rVs7kU/default.jpg
J4vdqPcGJI4,8266,677,18,146,https://i.ytimg.com/vi/J4vdqPcGJI4/default.jpg
P85a37YTsuU,335261,4831,157,365,https://i.ytimg.com/vi/P85a37YTsuU/default.jpg
e22yH5hUQ_A,560808,13970,876,2518,https://i.ytimg.com/vi/e22yH5hUQ_A/default.jpg
tEnCoocmPQM,3751175,247453,4040,13336,https://i.ytimg.com/vi/tEnCoocmPQM/default.jpg
38I1jsA91iQ,545448,35238,1831,2335,https://i.ytimg.com/vi/38I1jsA91iQ/default.jpg
K5xERXE7pxI,5786038,260499,4831,18838,https://i.ytimg.com/vi/K5xERXE7pxI/default.jpg
76XBys_HXq4,33447,379,41,62,https://i.ytimg.com/vi/76XBys_HXq4/default.jpg
zS5-hxARjJo,1177246,29523,746,1480,https://i.ytimg.com/vi/zS5-hxARjJo/default.jpg
ipWfcK1HVdA,2908064,46563,1570,2737,https://i.ytimg.com/vi/ipWfcK1HVdA/default.jpg
Eq1BuMoTW7Q,132788,5143,170,788,https://i.ytimg.com/vi/Eq1BuMoTW7Q/default.jpg
maaWSIlDizs,2062748,19064,1068,931,https://i.ytimg.com/vi/maaWSIlDizs/default.jpg
cUMQfRrqOs8,80564,3492,82,443,https://i.ytimg.com/vi/cUMQfRrqOs8/default.jpg
DMT7EnJ_Kp8,328273,11801,136,1042,https://i.ytimg.com/vi/DMT7EnJ_Kp8/default.jpg
n-To9W4AA2k,508353,32611,893,2437,https://i.ytimg.com/vi/n-To9W4AA2k/default.jpg
LxoGNkLpgZk,1672805,85980,7959,10444,https://i.ytimg.com/vi/LxoGNkLpgZk/default.jpg
sefscV3GvWM,316284,5279,292,469,https://i.ytimg.com/vi/sefscV3GvWM/default.jpg
mXJ7wX6CVDk,262079,5701,481,1441,https://i.ytimg.com/vi/mXJ7wX6CVDk/default.jpg
h33u2eeVqXo,731538,7000,166,1272,https://i.ytimg.com/vi/h33u2eeVqXo/default.jpg
cDjYY7nW7cY,305999,13748,251,451,https://i.ytimg.com/vi/cDjYY7nW7cY/default.jpg
3VLNxH9uX6Y,245236,4432,122,253,https://i.ytimg.com/vi/3VLNxH9uX6Y/default.jpg
sXe2fzd8als,231513,5005,171,1449,https://i.ytimg.com/vi/sXe2fzd8als/default.jpg
g0xVbwXs9jo,291302,33041,170,3722,https://i.ytimg.com/vi/g0xVbwXs9jo/default.jpg
qK11sSjEM3c,657818,2412,227,1243,https://i.ytimg.com/vi/qK11sSjEM3c/default.jpg
5Js4TMKutCo,130302,1232,957,1756,https://i.ytimg.com/vi/5Js4TMKutCo/default.jpg
SDGHRQyZKes,669789,15530,311,592,https://i.ytimg.com/vi/SDGHRQyZKes/default.jpg
8bn9OBHoO0k,21417,207,23,77,https://i.ytimg.com/vi/8bn9OBHoO0k/default.jpg
v0TiqC_C8wI,515987,9261,382,827,https://i.ytimg.com/vi/v0TiqC_C8wI/default.jpg
pypRKeF3u6A,628218,7291,765,573,https://i.ytimg.com/vi/pypRKeF3u6A/default.jpg
XxvQIaCJ9Xw,229709,783,20,93,https://i.ytimg.com/vi/XxvQIaCJ9Xw/default.jpg
baj6llvgpWA,4282570,108942,7787,7866,https://i.ytimg.com/vi/baj6llvgpWA/default.jpg
UjtOGPJ0URM,3286982,159960,6526,18031,https://i.ytimg.com/vi/UjtOGPJ0URM/default.jpg
Zr4md5OqL60,15500782,31266,9216,3183,https://i.ytimg.com/vi/Zr4md5OqL60/default.jpg
PDZg4veidX0,153601,2734,209,171,https://i.ytimg.com/vi/PDZg4veidX0/default.jpg
f3Xkre0GOFU,271114,10988,755,2191,https://i.ytimg.com/vi/f3Xkre0GOFU/default.jpg
eMobkagZu64,2547473,40442,3117,4936,https://i.ytimg.com/vi/eMobkagZu64/default.jpg
Qbg2p9PHVo4,197827,5822,3631,1685,https://i.ytimg.com/vi/Qbg2p9PHVo4/default.jpg
q20_MVdB31g,203337,10161,163,923,https://i.ytimg.com/vi/q20_MVdB31g/default.jpg
HEVonh8bjC0,1368621,7715,1721,1647,https://i.ytimg.com/vi/HEVonh8bjC0/default.jpg
CfvTmIEN2Hc,248392,12194,157,376,https://i.ytimg.com/vi/CfvTmIEN2Hc/default.jpg
RskA7MUqpQg,761160,24601,384,1812,https://i.ytimg.com/vi/RskA7MUqpQg/default.jpg
8Ojf1RVqRn4,23819,128,8,17,https://i.ytimg.com/vi/8Ojf1RVqRn4/default.jpg
GSe7TFm1lBk,382600,4305,625,1029,https://i.ytimg.com/vi/GSe7TFm1lBk/default.jpg
xOFdHUv0zrQ,288827,3767,77,124,https://i.ytimg.com/vi/xOFdHUv0zrQ/default.jpg
OPi9nTE70aA,413417,983,524,200,https://i.ytimg.com/vi/OPi9nTE70aA/default.jpg
6e_MMVmmFfA,338420,3719,92,311,https://i.ytimg.com/vi/6e_MMVmmFfA/default.jpg
Ocq_0Yl1EEk,18496,140,7,18,https://i.ytimg.com/vi/Ocq_0Yl1EEk/default.jpg
BJeCOo_CRyE,1455377,99476,1174,5915,https://i.ytimg.com/vi/BJeCOo_CRyE/default.jpg
TMuhw2tLN0I,159888,2177,39,139,https://i.ytimg.com/vi/TMuhw2tLN0I/default.jpg
yA4xvRkZYjs,860304,29171,434,3450,https://i.ytimg.com/vi/yA4xvRkZYjs/default.jpg
jr7W7smqXg4,179610,1120,77,134,https://i.ytimg.com/vi/jr7W7smqXg4/default.jpg
EsaHiIdsKpE,1717588,17772,4504,2714,https://i.ytimg.com/vi/EsaHiIdsKpE/default.jpg
qmxMAdV6s4U,2162347,3269,117,268,https://i.ytimg.com/vi/qmxMAdV6s4U/default.jpg
XHpEJRsHefM,637000,875,617,0,https://i.ytimg.com/vi/XHpEJRsHefM/default.jpg
rOoLSRCmd1c,746807,470,101,108,https://i.ytimg.com/vi/rOoLSRCmd1c/default.jpg
#NAME?,379443,5472,2084,842,https://i.ytimg.com/vi/-txKpma65ZU/default.jpg
ktafrbsKeZw,10008678,23091,7964,1754,https://i.ytimg.com/vi/ktafrbsKeZw/default.jpg
WUFpGGe8U_E,308203,8337,247,318,https://i.ytimg.com/vi/WUFpGGe8U_E/default.jpg
WKPIEWcGoVo,1214487,49216,1459,3173,https://i.ytimg.com/vi/WKPIEWcGoVo/default.jpg
uz_JyfyowQE,122974,1635,214,478,https://i.ytimg.com/vi/uz_JyfyowQE/default.jpg
rX61Rpc7zWg,444885,1725,716,213,https://i.ytimg.com/vi/rX61Rpc7zWg/default.jpg
GClwSu4hKpQ,30055,141,343,174,https://i.ytimg.com/vi/GClwSu4hKpQ/default.jpg
XVKg8uPSb5s,181833,873,121,462,https://i.ytimg.com/vi/XVKg8uPSb5s/default.jpg
ZsvViZgVXL8,448995,970,153,297,https://i.ytimg.com/vi/ZsvViZgVXL8/default.jpg
VQbYbElYjK4,28748,137,41,371,https://i.ytimg.com/vi/VQbYbElYjK4/default.jpg
zGoE6Hco4jE,432882,450,52,299,https://i.ytimg.com/vi/zGoE6Hco4jE/default.jpg
0YVbVXOjJv4,2159089,3939,205,478,https://i.ytimg.com/vi/0YVbVXOjJv4/default.jpg
jjRXuZkeGRA,73129,1044,68,123,https://i.ytimg.com/vi/jjRXuZkeGRA/default.jpg
F8JCh0owT4w,319901,8491,134,1163,https://i.ytimg.com/vi/F8JCh0owT4w/default.jpg
bOG0X1WvXVU,22909,599,43,201,https://i.ytimg.com/vi/bOG0X1WvXVU/default.jpg
ZtiCq8S0hq4,303135,2033,77,833,https://i.ytimg.com/vi/ZtiCq8S0hq4/default.jpg
PozbOaVdPp0,7036,55,1,11,https://i.ytimg.com/vi/PozbOaVdPp0/default.jpg
