6234138,8675,369,1071
10057880,577083,24168,63584
355165,1332,93,645
2330896,5639,12505,2620
109448,864,43,84
241654,11046,66,1260
38324,734,20,258
989072,32109,560,2108
790313,4069,247,120
4262432,69029,2787,3973
139558,7110,79,1206
126755,4926,120,502
145042,4949,146,273
264138,9278,165,1233
92351,3312,150,299
134734,3732,529,1392
206931,2835,66,779
293152,6235,209,910
4541621,154970,5920,9804
752850,10058,108,1003
52637,1005,51,132
8417919,335531,5871,15327
755778,5875,760,2547
188200,4228,148,562
10749928,153212,12263,9183
227879,1117,483,488
3866211,128361,4016,15747
251555,18800,2568,7034
1877966,77272,2037,13128
767982,13647,1501,3712
463931,20332,1458,4318
3512208,119005,10334,12649
238312,4088,70,374
1098071,5573,245,2903
1716399,11355,1859,1983
394115,41211,216,4438
309059,24568,182,4594
373370,850,79,91
201417,13012,173,1538
2027317,65677,894,4580
2458072,119608,1523,6404
1825844,39033,1703,3851
42449941,123216,3616,8075
10155859,546545,56529,60920
569331,24359,1589,3953
573735,2566,901,4874
164044,9909,261,703
732692,23767,379,1306
7690542,88098,3941,2216
1652507,46074,970,2889
120378689,1196329,93147,53621
4160846,195448,2188,11342
548565,12541,508,1077
2281273,148859,1602,8967
1439000,175021,583,9096
3084370,32447,769,1932
1756055,164029,2075,9534
21079345,421012,18000,24722
837208,13872,351,287
7053381,224620,4274,12779
2703557,17176,763,1559
265491,11372,126,583
231030,11837,117,521
221878,5566,76,1015
18563689,316097,15973,25508
2294003,25622,1033,1036
13883972,1949,230,346
3190248,7041,265,667
1836572,104895,472,5017
1046406,11419,240,942
836449,39303,3840,13360
1642397,94750,688,4965
7289566,79071,8666,4647
755243,44640,760,7563
390322,4994,307,1202
306434,17419,93,996
40326063,1091845,386322,262514
3263598,116103,3059,7416
553300,27191,217,1860
481819,12004,426,1639
1511649,52281,2912,21021
52035548,788763,145635,89373
895036,8220,343,570
17119963,194392,3484,2617
3460763,212998,6533,48507
5795153,206221,3304,7830
3011598,45248,1213,1307
8472908,145641,3663,7270
576958,27541,252,3757
1699151,128155,2873,7655
2707609,79072,7855,7815
2118350,62338,2618,5507
608163,63433,485,4011
57810842,479391,10413,16477
296500,21990,424,4562
2106353,99359,1146,5933
19273262,627128,7537,70203
23636573,447998,12030,32278
9517342,204946,3115,5437
780862,16475,1159,1143
860830,119399,641,9371
519516,58870,172,4020
108720,2868,127,610
2208637,74160,2688,5371
7966591,78024,6647,13502
745740,10936,1355,1236
9503258,172804,4105,5476
1263240,79199,900,13551
5326541,178581,2430,13660
668851,8464,396,662
1294929,28942,763,5248
6128584,211146,52637,29505
3427113,24127,2708,6839
213315,2553,110,198
912708,20736,255,1569
318416,22269,187,1341
2223015,65566,3364,4547
977570,40409,3377,6257
229767,2493,137,321
1205065,73259,457,5296
2275780,49987,634,2318
5962573,179227,3222,17864
9470629,411657,5244,87069
268741,13637,91,539
907719,45540,9262,8604
3856592,84471,2594,5947
543301,5555,202,489
499221,17847,890,2716
6388977,618952,31303,89514
1550017,13603,2774,2467
8804080,203295,6654,11561
149466474,1523418,66378,62496
68033457,1167466,106649,86171
3332001,115282,3155,8460
2581870,57212,1835,2351
4756568,182092,1683,14500
3780988,266140,6356,21649
1427962,264990,4756,23195
2157430,63086,4616,13347
7719052,253635,4595,20359
1033247,13792,795,1173
12393755,198271,23450,31402
894758,48328,985,3268
3976541,165915,4168,31453
737681,12640,446,726
9732618,360456,7658,17120
826116,9662,34813,6873
427761,17042,810,1318
17855628,353806,5971,18388
3153075,36305,7245,6845
376867,9614,271,1911
107024,761,279,800
19994026,379285,12230,37523
429280,6895,156,494
6527287,15803,1606,4837
1716239,19763,1392,3354
154665,5394,78,221
408326,14487,648,1675
24609765,229972,8710,7869
796502,49174,544,4542
1674420,86613,2259,4507
224330,4314,248,1211
1567093,61015,619,1326
11314296,451768,7790,30794
738347,6421,1508,2436
1396551,34320,729,3500
425784,5351,179,265
430008,22193,175,665
107531,7599,82,461
1205151,76564,1255,3255
483442,18477,203,833
120029,3584,142,153
123816,4425,151,519
168464,5425,101,482
2571148,17444,1200,2421
271575,23027,184,873
1920031,118400,14897,17226
219807,1939,1710,6057
1007044,43310,990,4367
619770,22442,595,2129
10280822,193701,24417,42305
2694758,9023,1739,916
197904,4324,114,903
20605167,252139,7002,19783
1131679,21671,394,2255
55063465,0,0,0
12764080,162187,52052,31283
26604812,343680,13217,29503
63370,10359,37,546
947719,54712,574,1150
4741470,94092,2617,0
1336485,65477,4392,3830
2282086,72670,1433,2831
1600199,75525,1042,3573
1031259,23555,6079,5557
348910,9081,270,607
11385180,39894,1365,2800
770087,13918,544,2270
355179,25792,930,2807
6257284,8992,380,1146
10164390,582083,24440,63975
2335549,5664,12539,2653
111530,895,44,86
359175,1350,96,652
264966,11502,76,1231
38464,745,21,260
1063959,33690,614,2144
829768,4097,250,122
4322004,70555,2861,4012
128677,4993,121,504
107574,2787,322,1212
146971,5009,147,274
265679,9318,165,1234
93234,3346,152,300
139015,3847,547,1431
207287,2840,66,780
313966,6889,225,957
4657761,159587,6032,10194
848653,11542,126,1283
52916,1010,51,132
8785328,342996,6028,15443
759570,5908,767,2542
189801,4260,148,565
11153157,156522,12655,9353
240058,1182,529,519
3978383,133245,4413,16774
255828,19185,2775,7243
1880335,77343,2039,13143
769671,13671,1505,3714
470025,20617,1477,4382
3626054,121587,10548,12903
242749,4153,72,376
1105076,5671,254,2920
1729578,11604,1862,1976
397401,41655,218,4476
312599,24804,183,4636
374585,855,79,91
203399,13127,176,1541
2127218,67379,972,4647
2549305,121179,1555,6423
1878915,39835,1752,3924
42536571,124350,3660,8141
10459763,552782,57250,61461
571647,24420,1592,3960
581152,2653,926,4922
164766,9945,263,703
752702,24198,394,1313
8210554,91290,4153,2273
1666910,46560,979,2878
125170728,1224738,97164,54642
4526159,217087,2394,12159
561290,12730,521,1103
2330060,150560,1626,9040
1461036,176089,592,9122
3108108,32940,779,1948
1767622,164788,2077,9558
21297611,423801,18098,24856
848098,14104,356,256
7161761,226622,4322,12924
2721682,17268,765,1563
266490,11438,126,590
252197,13809,125,577
226462,5704,79,1051
19210032,323158,16606,25820
2299184,25695,1033,1036
13887520,1967,231,351
3199667,7130,272,687
1902102,106203,482,5039
1062255,11586,242,946
1650172,95146,691,4997
7449407,81180,8723,4707
759853,44849,769,7580
391592,5024,308,1203
309054,17581,97,997
41071959,1101664,389971,263729
3333319,116651,3081,7460
554551,27204,217,1860
484615,12090,428,1649
53233527,796357,146684,89698
1517405,52420,2914,21102
898487,8267,343,571
17926984,201755,3680,2721
3472117,213437,6537,48556
5953991,209270,3405,7891
3111267,46101,1244,1315
8647209,146790,3700,7305
578717,27603,254,3759
1701105,128213,2874,7656
2714429,79239,7871,7825
2167004,63083,2649,5528
613047,63658,486,4011
59726076,487900,10740,16672
298812,22292,436,4646
2144329,100483,1166,5972
20068979,637650,7788,71254
24254912,455265,12475,32702
9713102,207234,3159,5468
798656,16796,1186,1149
526542,59219,173,4026
109287,2890,127,611
2217957,74520,2691,5402
8030130,78916,6698,13569
747080,10946,1356,1241
9795140,176930,4278,5548
1268637,79530,903,13582
5383018,179152,2449,13668
676834,8545,404,664
6132079,211186,52733,29518
3462973,24386,2745,6938
215336,2591,111,200
3757332,76944,2884,10104
920099,21068,257,1581
319916,22322,187,1342
2240845,65761,3368,4576
982741,40523,3404,6260
233824,2615,157,317
1209492,73466,459,5296
2301621,50288,638,2323
6046353,181384,3308,18013
9526064,413484,5257,87560
271962,13789,92,540
3908403,84747,2608,5964
553563,5740,210,488
503957,17977,893,2712
6445207,622085,31434,89977
1608634,14149,2915,2542
8925287,205358,6708,11643
155026206,1583161,70561,64002
68619531,1175756,107192,86444
3368631,115765,3177,8469
2603039,57648,1840,2351
4770810,182418,1698,14549
1172315,14474,894,871
761314,41290,1000,2172
920469,42852,2020,4631
4463530,349166,7781,29223
43600,4015,67,451
1047671,33613,1310,3104
544638,7985,330,1038
5086028,296041,6993,23111
769829,30917,902,1699
241957,10212,180,2233
733020,7740,2040,9603
258920,7116,303,824
170214,9760,744,707
302942,2410,173,207
394459,44832,273,2968
67727,5872,267,1611
42845,3813,232,249
2606753,69263,4881,14631
675900,125514,641,9885
10688717,286076,5571,22442
130193,3844,310,859
1224274,14852,848,1233
1058873,14510,510,793
992257,49159,1019,3295
923181,10099,36196,7115
13367992,201815,23806,31973
4507582,173560,4455,32602
11907723,381636,8285,17526
166299,4200,54,321
508676,18209,875,1396
3303600,37225,7366,6916
18491519,357413,6062,18494
432972,10042,296,1997
119586,779,295,811
468078,7113,160,501
20346849,381820,12418,37836
6610422,16064,1636,4979
1813863,20124,1435,3247
171738,5589,80,238
436427,14786,659,1711
895323,52057,577,4712
29964960,245137,9537,8250
13290250,471621,8383,31621
1851739,64064,686,1391
484461,23005,196,668
1965931,95630,2359,5175
1507938,35148,756,3688
249655,4573,266,1229
776738,6537,1568,2489
118363,7841,99,472
1248296,77498,1276,3312
356587,15746,347,2015
499998,18803,206,834
127835,3653,147,161
136047,4604,158,531
188228,5563,112,501
2717587,18007,1239,2573
286574,2120,1926,5998
1937795,118688,15007,17309
281811,23320,188,890
1025010,43684,1005,4407
722208,23798,640,2272
10452560,194577,24605,42575
225133,4540,122,925
21113889,254342,7076,20099
1149937,21845,400,2266
56111957,0,0,0
28519649,346501,14119,29768
12969122,163050,52289,31402
969663,55146,585,1147
65396,10459,39,548
4799533,94593,2626,0
2594869,78956,1568,3099
1685411,76756,1061,3620
1040283,23623,6120,5563
1482591,67069,4567,4161
358413,9169,275,610
11424446,40103,1369,2827
436971,29249,966,3052
778630,13984,547,2263
6288444,9177,384,1180
10367062,586240,24666,64184
118416,942,46,90
366905,1374,97,655
301279,11946,81,1282
39250,754,21,271
1237435,35005,679,2186
927218,4115,253,124
4449493,72133,2919,4114
1114465,25538,822,985
131985,5051,122,504
149668,4037,567,1554
360016,7518,241,1013
4868026,163403,6117,10437
1030773,12871,146,1474
53399,1014,51,132
9519479,351372,6216,15582
766659,5931,773,2568
11915717,159674,13039,9420
273640,1245,556,534
4236675,138559,4759,17847
268964,19425,3300,7443
1884551,77411,2040,13150
773092,13691,1508,3714
3858261,123832,10713,13043
482770,20929,1499,4626
252525,4214,73,377
1116787,5749,263,2954
1751527,11745,1864,1988
404626,42053,220,4481
318348,25017,184,4647
2342322,68765,1031,4729
2692898,122588,1581,6482
1989893,40771,1791,4015
42695609,126006,3714,8222
11110921,558234,57899,61618
595706,2746,954,5035
9524750,94300,4376,2295
793114,24485,408,1318
5353781,239524,2635,12808
1660434,17681,1021,7810
137410070,1253592,101240,55957
1696661,47105,987,2912
587877,12934,533,1103
2457309,152556,1663,9077
1497733,177012,600,9170
3155055,33465,790,1962
1807024,166272,2095,9591
21727821,426678,18232,24929
867409,14293,366,271
7365067,228291,4388,12987
2744492,17369,769,1564
268691,11493,126,591
295593,15935,133,604
234662,5841,82,987
20698609,330485,17206,26179
2308074,25741,1039,1037
13891574,1973,232,350
3218598,7207,279,680
2013906,107596,505,5068
1090284,11678,243,949
1665416,95453,694,5028
7761327,83293,8790,4812
313402,17694,97,998
42688980,1110363,393469,264751
3424545,117287,3109,7445
490023,12191,429,1661
56120123,803484,147819,90157
1527831,52554,2916,21154
905179,8291,343,572
19538848,209151,3926,2748
3489938,213699,6541,48564
6298577,212353,3500,7981
3317603,47013,1257,1324
8952916,147844,3747,7308
1704991,128278,2874,7662
2268060,63736,2673,5535
622176,63838,486,4013
64090862,496913,11063,16838
305507,22467,446,4731
2218557,101422,1191,6030
21154768,647820,8003,72434
902657,42833,285,2577
25690035,462564,12961,33101
10064638,209537,3217,5476
832443,17085,1206,1152
872329,120172,646,9407
540705,59437,178,4028
2233594,74789,2696,5411
8162002,80169,6761,13668
749550,10966,1361,1241
10492342,181503,4469,5642
1300379,80887,915,13830
5463559,179804,2466,13738
689586,8602,412,664
3531518,24658,2788,7020
3865354,77496,2920,10124
943532,21645,265,1510
322231,22375,188,1342
2266283,65925,3369,4585
993715,40672,3421,6280
242212,2731,162,330
1217593,73643,462,5305
2341234,50606,647,2332
6195366,183563,3366,18156
9645563,415220,5277,87939
277246,13906,92,555
3974725,85034,2625,5981
569850,5852,219,489
515297,18152,907,2762
6543327,625174,31577,90245
1739987,14686,3060,2704
9211780,207868,6783,11738
167456025,1633407,74005,65395
70001631,1183998,107821,86815
3445095,116259,3200,8486
2646329,58045,1844,2357
4797747,182762,1707,14508
1948452,122021,2256,13768
5177927,551928,8460,44418
385615,41173,607,1192
35513,2520,70,210
337182,19907,764,4383
932061,45627,1657,412
1583611,130967,5734,8314
1283074,50589,2641,5511
6193637,399507,9939,32625
84232,5641,145,570
1758599,16188,832,2182
358375,9078,250,765
452982,35397,194,1558
1466625,40573,1748,3589
1463272,45895,1475,2323
57500,2168,139,539
5964853,321680,7426,24780
337559,12016,238,2638
71472,1630,120,289
820097,8197,2174,9100
374861,8536,408,953
82882,2583,42,263
304812,11355,2363,1421
521164,3798,311,313
67836,4829,377,350
429752,47243,336,560
81085,6322,363,1612
179062,41929,86,3287
138218,7985,40,676
762484,130408,857,10134
103737,6296,84,523
155043,4079,333,823
13208736,315845,6696,24266
2854150,75577,5079,15321
621594,55676,276,3316
1314800,15747,873,1280
1184178,15895,560,914
1027105,49973,1038,3311
14011385,409020,9078,18446
14064825,204983,24199,32403
4833138,178566,4732,32895
986201,10386,37132,7376
188318,4718,64,385
3396560,37979,7507,7019
18944098,360585,6181,18746
570792,19038,943,1407
472112,10458,315,2075
494701,7561,166,539
126890,799,302,817
20547946,384024,12559,38320
6655497,16290,1661,5050
1872725,20440,1473,3294
448585,14990,683,1713
952205,54359,606,4838
181214,5703,85,249
15080784,495713,9136,32555
2111196,67384,761,1383
33688842,259892,10214,8526
555861,24288,228,695
2134073,101703,2436,5476
1578578,35835,787,3755
798760,6608,1608,2507
266106,4803,282,1282
667342,25347,642,3431
132189,8215,103,508
1271408,78119,1291,3347
512726,19064,210,855
131496,3708,147,166
140455,4708,166,533
249917,1788,328,120
2822046,18583,1285,2684
195632,5693,117,524
287477,23540,194,912
1041880,44006,1022,4440
788183,24955,683,2416
10569961,195474,24774,31388
233348,4658,126,943
21532935,256613,7165,20260
30142540,349612,15140,29945
1170157,22122,403,2221
56797418,0,0,0
13099282,163843,52480,31489
980150,55505,592,1167
2818505,85379,1705,3270
4839851,95156,2644,0
1784067,78278,1084,3675
1046985,23690,6171,5581
1559483,68157,4724,4224
366161,9275,280,649
11449353,40305,1374,2847
488560,31997,1012,3187
6314791,9351,395,1197
46510,326,16,59
10513322,589849,24895,64428
2349480,5690,12583,2688
374763,1402,97,657
337868,12410,88,1376
1385638,36537,740,2245
1008337,4134,256,128
4543267,73452,2962,4162
1237211,27641,875,997
152436,7792,83,1339
158697,4164,590,1560
388639,8033,255,1060
1134547,13957,154,1658
5000507,166449,6188,9808
10109480,360100,6446,15725
12549444,163117,13429,9523
773327,5958,778,2574
4462979,143755,5201,18657
272393,19554,4495,7501
1887155,77455,2044,13168
774648,13714,1509,3716
4043262,126139,10855,13118
493874,21274,1543,4749
260291,4289,74,383
1126534,5837,267,3000
1764656,11884,1864,1987
408731,42341,220,4510
323342,25216,187,4706
2536321,70479,1107,4839
2789197,123948,1610,6530
2093210,41698,1839,4081
42839747,128632,3769,8361
10568136,97919,4613,2371
11565765,564514,58598,62063
605144,2808,969,5080
828999,24813,422,1320
6184373,266174,2919,13655
148207754,1291303,106480,57329
1672605,17739,1026,7814
1720632,47593,997,2929
609594,13170,545,1118
2571925,154891,1700,9151
1531294,178095,606,9264
3183796,33861,800,2000
22112394,430185,18368,25104
7530168,230320,4454,13077
886202,14490,375,257
2759881,17444,769,1572
270057,11546,126,593
344283,18573,149,717
22031899,338994,17937,26657
308087,2909,585,1458
2313775,25784,1042,1037
13894164,1981,232,350
3232376,7299,297,694
2120884,109369,520,5138
1108695,11781,246,956
3184347,29272,2644,6886
8078836,85737,8888,4890
1678340,95837,704,5051
318090,17899,99,999
43802670,1120788,397424,266179
3589675,120477,3212,7513
495741,12319,433,1661
58476542,812021,149121,90625
1535667,52716,2920,21207
21238249,218483,4224,2897
909085,8314,343,574
6621264,216074,3627,8108
3502658,213981,6549,48587
3486812,48023,1295,1356
9211374,149157,3814,7347
2359298,64696,2702,5575
629791,64081,492,4027
68081788,509271,11596,17172
308657,22633,452,4738
2275712,102521,1214,6080
22554978,662891,8297,73614
26858144,471053,13464,33391
914271,43110,291,2579
10453212,215549,3312,5606
875179,120363,647,9422
855050,17370,1230,1173
552176,59750,178,4039
2244267,75074,2700,5416
8318822,81976,6835,13800
751882,10975,1362,1244
11157654,186555,4706,5672
1352578,82939,955,14086
5578861,180781,2498,13853
699039,8673,414,672
1343386,29242,797,5277
3587087,24929,2815,7136
968460,22403,271,1570
323754,22411,189,1345
2289027,66107,3370,4606
1002707,40819,3439,6312
252785,2873,172,357
1225531,73887,464,5329
2368835,50917,656,2352
6340721,186450,3433,18435
9768052,417467,5296,88550
282062,14067,94,562
4053308,85798,2650,6014
583416,5987,231,499
526078,18359,912,2785
10096037,286377,7049,34565
1332832,109877,1828,11691
1137333,55353,1180,3298
8914332,677992,12490,51864
781787,16931,544,3706
1208480,47368,944,2620
94240,4011,93,149
14574354,952738,27178,65098
302295,10452,206,2448
473718,23111,996,5304
463829,66186,2360,7214
65019,3138,138,263
1754096,137316,6090,8660
984595,46639,1755,444
245875,2655,58,213
45048,614,16,220
1343527,51849,2747,5593
7075316,418594,10661,33709
593330,11813,1086,1187
119528,4134,18,422
735227,43256,268,1722
92951,5843,160,576
383497,9372,263,779
1608237,48056,1559,2382
1713043,44174,1964,3875
67241,2264,166,569
358472,12336,254,2705
417714,8911,431,998
865033,8419,2219,9334
249852,7652,130,908
6391663,331857,7564,25518
331927,11745,2475,1441
93836,2699,49,282
607498,4490,354,329
86369,1830,135,328
75039,5034,425,358
443121,47927,351,579
233697,47636,111,3503
85415,6461,380,1622
153601,8260,40,692
762557,130591,883,10134
108117,6402,91,525
165293,4153,344,829
15052099,332382,7260,25277
2960700,76787,5140,15465
641618,56770,292,3371
1366983,16145,891,1285
1233075,16390,576,939
15281609,421533,9412,18735
2138182,38909,930,1155
1040992,50223,1041,3319
14300540,206202,24413,32526
4963545,180322,4834,33102
195248,4868,67,393
19197103,361972,6217,18868
606852,19424,973,1424
495947,10676,324,2110
505554,7700,166,548
130572,808,302,840
20658640,384958,12623,38514
6674167,16356,1668,5087
1896759,20524,1487,3327
453061,15051,685,1725
973396,55123,609,4916
186750,5770,85,249
2285257,69291,784,1394
16354826,511764,9562,33304
34763709,267648,10488,8725
581216,24625,237,695
2226074,104563,2480,5595
1615543,36104,800,3781
807527,6641,1626,2513
274030,4905,287,1285
791774,27868,705,3738
141099,8397,114,511
1285332,78447,1293,3345
520815,19281,214,886
133465,3735,147,166
143100,4760,166,533
273232,1866,347,124
2877020,18791,1306,2711
199021,5724,117,525
1048507,44118,1026,4455
827093,25503,707,2466
10646720,195869,24826,31511
239662,4709,126,965
21766666,257599,7214,20293
30967952,350775,15504,29997
1182635,22232,405,2239
57255036,0,0,0
13177068,164197,52574,31491
985324,55665,592,1168
2955298,88763,1767,3385
4860292,95478,2651,0
1828995,78856,1095,3689
1051135,23743,6193,5597
1603702,68552,4776,4237
369468,9331,280,650
11463056,40402,1376,2853
525655,33537,1045,3322
6323367,9397,397,1200
49870,328,16,62
10601109,592002,25013,64496
2354505,5702,12595,2691
355412,12559,90,1386
1492410,37386,766,2256
1076701,4154,258,131
4593654,74007,2987,4177
1309654,28725,889,1009
153824,7841,83,1351
161264,4198,597,1581
404738,8259,259,1082
1213356,14901,165,1809
5053073,167409,6206,9812
10490279,364522,6561,15801
12950466,164903,13639,9581
777053,5970,780,2624
4586223,146446,5432,19061
274127,19609,5850,7541
776315,13723,1510,3717
4167170,127454,10944,13215
500896,21457,1565,4782
265377,4346,74,385
1135071,5906,271,3011
1773186,11972,1869,1987
411381,42532,220,4518
326006,25310,187,4722
2674644,71376,1147,4912
2843643,124591,1621,6543
2160674,42224,1869,4115
42906005,129449,3786,8365
11352435,99716,4721,2373
11934489,567560,58922,62112
610175,2852,978,5123
860808,25035,433,1315
6762781,281331,3104,13990
157163884,1313841,109381,58118
1737148,47910,1004,2946
622780,13299,551,1127
2649340,156031,1723,9116
1549024,178508,607,9269
3203199,34027,803,2022
22356719,431957,18464,25201
7639622,231510,4481,13137
896912,14603,380,258
2767970,17486,770,1585
372341,20177,158,786
309079,2913,587,1467
2318870,25794,1046,1039
13895825,1990,232,350
3243060,7352,305,694
2182284,110145,521,5173
1120643,11842,246,956
3196632,29304,2651,6884
8340004,87196,8938,4966
1687622,96056,708,5075
399826,5156,311,1207
320098,17980,99,1002
44697945,1125522,399214,266978
3656073,121286,3232,7548
501314,12426,435,1662
60354191,817117,149861,90998
1543126,52786,2922,21262
22269863,223076,4386,2918
6839330,218346,3687,8171
3511031,214178,6550,48607
3596935,48475,1311,1367
9363172,149864,3834,7360
1519829,33257,1127,2091
2417768,65149,2727,5595
634319,64209,493,4029
71331490,517536,11895,17327
311309,22730,458,4747
2315197,103252,1230,6130
23176914,669261,8417,74150
27853271,476844,13810,33671
921815,43324,294,2580
10696042,217926,3354,5678
876948,120456,648,9422
869466,17536,1242,1180
559400,59899,178,4041
2258528,75415,2707,5430
8404509,82484,6873,13835
753170,10979,1362,1245
11588610,189200,4847,5776
1372021,83574,964,14209
5639905,181292,2511,13879
708168,8764,416,679
1356534,29314,807,5277
3636271,25226,2864,7156
978493,22604,275,1579
324342,22423,189,1345
2301015,66188,3372,4620
1008863,40897,3451,6309
260338,3015,181,389
1230509,74029,466,5332
2382933,51023,658,2359
6416920,187524,3461,18532
4569886,380234,4084,33602
16550931,365540,10810,41547
4014741,206769,6218,17906
2362255,238090,3149,21070
960453,103190,1320,6871
1797096,52576,9983,19730
3934084,219003,10255,15846
132583,3179,294,326
1666714,72685,1730,3734
1846718,14954,1303,2397
11939132,780454,15433,56001
1875461,25296,915,5167
21926,745,28,124
17956,1197,22,68
2765855,85509,1844,4602
168888,5830,162,226
129116,16784,66,906
528605,67741,354,2833
87832,8454,125,2190
23613210,1261667,39887,80064
805988,22043,236,4122
919293,50701,3101,7274
559768,25541,1220,6178
77798,3454,185,289
1826620,141024,6202,8784
755587,13876,1214,1321
1014634,47684,1817,494
995667,50403,334,1806
1383791,52780,2858,5734
94289,996,34,367
162217,5327,36,494
245008,5177,313,716
99078,6125,174,577
396380,9597,271,782
1727709,50246,1655,2468
1940208,47722,2152,4105
333350,20222,253,4780
460913,9418,481,1026
71882,2338,190,592
376167,12610,266,2779
901107,8604,2273,9479
283435,8099,164,958
6902172,345852,7757,26354
131016,8342,248,314
343814,11995,2554,1443
680709,5187,392,373
101793,2796,52,292
93467,1944,143,346
455359,48825,373,613
260751,50634,142,3644
80267,5221,458,363
91553,6673,403,1649
157637,8434,42,705
762571,130747,903,10134
111874,6535,97,548
17349827,355913,8066,26408
174752,4238,351,845
3407843,78280,5252,15788
1414935,16507,909,1321
1289018,17007,602,1001
662396,58057,309,3416
4676200,194110,5038,12504
2683697,43989,1116,1294
16822805,436675,9870,19119
1054549,50549,1048,3328
115655,5789,348,373
14517876,207430,24588,32738
5036684,182149,4912,33377
202256,5063,69,396
19434177,363428,6283,18950
649180,19786,997,1436
519214,10933,339,2139
35964548,275749,10824,8885
510422,7764,166,555
134644,818,303,854
20764432,385886,12691,38714
1919202,20612,1498,3337
6690741,16404,1680,5112
458161,15113,691,1732
18191427,537053,10197,34282
1009994,56748,619,4982
191889,5811,87,248
2496733,71683,827,1408
602832,24879,241,707
2353606,109790,2534,5821
1642474,36338,805,3808
816678,6672,1641,2546
913976,30939,801,4158
284149,5074,293,1292
149789,8523,119,518
1306045,79392,1301,3403
527962,19470,216,929
146116,4826,168,536
301870,1952,363,131
2953016,19196,1340,2750
201979,5765,118,525
1056693,44258,1033,4463
193869,2798,79,206
870489,26083,730,2498
10713789,196242,24885,31631
245602,4782,128,980
22031279,259059,7252,20396
31670349,352266,15863,30038
1202627,22441,409,2225
57754758,0,0,0
13268808,164674,52692,31445
3094845,92451,1833,3525
991431,55897,594,1168
4878558,95792,2658,0
1884670,79649,1104,3703
1054704,23783,6199,5606
1662186,69217,4852,4251
374062,9397,281,657
11479574,40527,1378,2858
569585,35805,1080,3503
6332795,9438,400,1196
52706,340,18,67
10687261,594187,25145,64589
2357758,5705,12607,2690
378377,12820,94,1411
1414749,30147,920,1019
1600356,38189,818,2298
1145937,4168,263,134
4649491,74696,3017,4206
7018135,439471,2153,46715
162807,4219,602,1582
424199,8615,269,1098
1280802,15874,179,2107
5110081,168568,6238,9881
10951600,370814,6704,15959
13767951,167745,13926,9669
782060,5993,783,2670
4705302,148836,5741,19743
276143,19668,8317,7611
777533,13733,1510,3718
4304489,128888,11050,13268
507272,21633,1583,4852
270877,4417,76,396
1146126,5980,273,3024
1782281,12069,1871,2012
414411,42742,221,4528
2832898,72799,1213,4990
329030,25416,189,4740
2943987,125687,1646,6567
2247912,42898,1896,4154
42970152,130313,3817,8409
12194000,102282,4893,2425
12353730,571821,59365,62441
615967,2908,994,5186
886306,25325,438,1320
7471237,300466,3325,14530
167017943,1341710,113187,59310
1757387,48307,1013,2969
639429,13450,554,1127
2728099,157520,1733,9206
1570181,179097,613,9284
3224294,34214,806,2039
22636555,434302,18532,25334
7750710,232847,4510,13269
908030,14763,388,259
2777771,17543,772,1584
405367,22338,167,809
13897431,1998,231,350
3249084,7400,311,702
2259349,111291,534,5212
1133713,11910,247,958
3211269,29352,2656,6915
8711164,89502,9007,5039
1697026,96294,709,5095
404280,5234,315,1215
322059,18065,99,1004
45811477,1133221,402076,268023
3728716,122008,3260,7548
504993,12482,437,1668
62669725,824433,150834,91460
23890526,230529,4626,2991
1549062,52893,2925,21288
7124377,222516,3771,8268
3752258,49217,1337,1386
3521735,214449,6551,48618
9598120,150964,3866,7369
1523685,33318,1130,2090
2497970,65781,2756,5635
639197,64327,493,4029
74919231,526990,12293,17516
313661,22816,461,4791
2363031,104191,1249,6162
24032061,679378,8616,75151
28961554,484802,14239,34024
931367,43645,295,2580
10958491,220769,3411,5694
879022,120592,648,9432
887400,17777,1255,1201
567184,60038,177,4060
2272511,75739,2708,5447
8488815,83180,6922,13894
12107252,192973,5021,5855
1390707,84291,971,14340
5725915,182056,2525,13904
8363810,571475,9403,48850
4588916,317746,4886,25041
20680316,394712,12869,44215
182319,11709,1430,3678
5829428,247117,8205,20543
2109193,152956,2766,9034
92507,5442,72,1225
910977,23182,2191,5244
2482112,66898,14334,26597
6165010,263302,13616,18348
291086,4954,575,576
44250,1984,50,108
2562213,20385,1893,3214
1933284,79624,1994,4009
14624941,869983,17637,59216
40206,986,47,167
2515101,27796,1042,5757
3433205,97552,2156,5248
884126,86370,576,3193
199169,6515,197,231
1057681,32019,290,4322
243688,24689,115,1307
32880238,1497619,49371,90246
1077087,27640,414,4864
1184424,61170,3790,8239
634378,27475,1464,7109
84224,3592,210,299
1881461,143609,6275,8857
901374,15764,1314,1416
1174946,53913,362,1839
1044016,48566,1878,560
1410368,53379,2943,5779
114042,1103,41,397
188677,5881,46,531
364027,7073,490,900
103311,6291,184,593
407730,9805,278,792
1829934,52014,1706,2554
2116643,50296,2265,4233
354832,20771,270,4886
76024,2409,203,596
391378,12829,277,2817
307269,8409,189,970
506193,9969,590,1086
923857,8692,2283,9590
7361831,357468,7915,27020
140273,8671,260,319
19399,723,7,52
352404,12147,2604,1556
748251,5710,415,398
106504,2866,52,294
99228,2035,149,362
319897,2175,43,107
466800,49698,384,637
277368,52336,149,3684
83734,5329,472,360
97013,6911,418,1697
161077,8514,42,712
762579,130884,924,10134
114772,6647,101,549
